資料日期,基金代碼,基金ISIN_CODE,基金名稱,基金種類,基金細項,投資區域,投資細項,計價幣別,基金總代理名稱,境外基金機構,淨值日期,最新淨值
20241207,LU2200548290,LU2200548290,法巴新興市場股票基金 B (美元),股票型,一般型,全球,新興市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,72.19
20241207,LU2200548373,LU2200548373,法巴多元資產精選基金/月配 B (美元),平衡型(混合型),平衡型(混合型),全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,62.08
20241207,LU2200549421,LU2200549421,法巴全球大趨勢基金 B (美元),股票型,一般型,全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,108.05
20241207,LU2200549850,LU2200549850,法巴全球非投資等級債券基金/月配 BH (美元),固定收益型,非投資等級債券,全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,75.84
20241207,LU2200550197,LU2200550197,法巴永續優化波動全球股票基金 B (美元),股票型,一般型,全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,115.28
20241207,LU2200550270,LU2200550270,法巴永續優化波動全球股票基金/月配 B (美元),股票型,一般型,全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,106.8
20241207,LU2200550510,LU2200550510,法巴新興市場當地貨幣債券基金/月配 B (美元),固定收益型,新興市場債,全球,新興市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,58.92
20241207,LU2200550940,LU2200550940,法巴俄羅斯股票基金 B (美元),股票型,一般型,單一國家,俄羅斯,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20220225,59.28
20241207,LU2200551088,LU2200551088,法巴俄羅斯股票基金/月配 B (美元),股票型,一般型,單一國家,俄羅斯,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20220225,56.72
20241207,LU2200551914,LU2200551914,法巴美國非投資等級債券基金/月配 B (美元),固定收益型,非投資等級債券,單一國家,美國,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,81.4
20241207,LU2228205295,LU2228205295,法盛智慧安保基金-CT/A美元級別,股票型,一般型,全球,混合,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241204,90.76
20241207,LU2228212077,LU2228212077,法盛智慧安保基金-RET/A美元級別,股票型,一般型,全球,混合,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241204,97.25
20241207,LU2231581880,LU2231581880,富達基金－美元債券基金 (A股C月配息美元),固定收益型,一般型(未設定條件),全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,7.877
20241207,LU2232150412,LU2232150412,景順亞洲靈活債券基金 E-穩定月配息股 美元,固定收益型,複合債,區域,亞洲太平洋(不含日本),美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,6.5772
20241207,LU2242646235,LU2242646235,富達基金－永續發展全球存股優勢基金 (A股累計美元),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.79
20241207,LU2242647555,LU2242647555,富達基金－永續發展全球存股優勢基金 (Y股美元),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.84
20241207,LU2242652126,LU2242652126,富達基金－永續發展全球存股優勢基金 (A股美元),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.78
20241207,LU2244453424,LU2244453424,施羅德環球基金系列－新興亞洲(美元)U-累積,股票型,一般型,區域,亞洲太平洋(不含日本),美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,89.1356
20241207,LU2249613832,LU2249613832,法巴永續高評等企業債券基金/月配 (美元),固定收益型,投資級公司債(企業債),全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,77.07
20241207,LU2249613915,LU2249613915,法巴永續高評等企業債券基金/月配 B (美元),固定收益型,投資級公司債(企業債),全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,73.1
20241207,LU2262804565,LU2262804565,法巴能源轉型股票基金 B (美元),股票型,替代能源,全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,31.74
20241207,LU2294712109,LU2294712109,法巴能源轉型股票基金 I (美元),股票型,替代能源,全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,35.93
20241207,LU2296468189,LU2296468189,富達基金－亞洲債券基金 (Y股【F1穩定月配息】美元),固定收益型,複合債,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,7.834
20241207,LU2323197124,LU2323197124,施羅德環球基金系列－環球顛覆未來股票(美元)U-累積,股票型,一般型,全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,116.5205
20241207,LU2323197553,LU2323197553,施羅德環球基金系列-環球永續增長(美元)U-累積,股票型,一般型,全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,120.8551
20241207,LU2328266650,LU2328266650,施羅德環球基金系列－BlueOrchard新興市場氣候債券(美元)A-累積,固定收益型,新興市場債,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,100.5158
20241207,LU2328266817,LU2328266817,施羅德環球基金系列－BlueOrchard新興市場氣候債券(美元)C-累積,固定收益型,新興市場債,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,104.4918
20241207,LU2337256502,LU2337256502,瑞士隆奧靈轉時機非投資等級債券基金-P累積(美元),固定收益型,非投資等級債券,全球,已開發市場,美元,展新證券投資顧問股份有限公司,LOMBARD ODIER FUNDS(EUROPE) S.A,20241204,10.3917
20241207,LU2346320430,LU2346320430,瑞士隆奧靈轉時機非投資等級債券基金-P配息(美元),固定收益型,非投資等級債券,全球,已開發市場,美元,展新證券投資顧問股份有限公司,LOMBARD ODIER FUNDS(EUROPE) S.A,20241204,9.8215
20241207,LU2346320786,LU2346320786,瑞士隆奧靈轉時機非投資等級債券基金-N累積(美元),固定收益型,非投資等級債券,全球,已開發市場,美元,展新證券投資顧問股份有限公司,LOMBARD ODIER FUNDS(EUROPE) S.A,20241204,10.5748
20241207,LU2346324267,LU2346324267,瑞士隆奧靈轉時機非投資等級債券基金-N配息(美元避險),固定收益型,非投資等級債券,全球,已開發市場,美元,展新證券投資顧問股份有限公司,LOMBARD ODIER FUNDS(EUROPE) S.A,20241204,9.7337
20241207,LU2346324341,LU2346324341,瑞士隆奧靈轉時機非投資等級債券基金-N累積(美元避險),固定收益型,非投資等級債券,全球,已開發市場,美元,展新證券投資顧問股份有限公司,LOMBARD ODIER FUNDS(EUROPE) S.A,20241204,10.8792
20241207,LU2347634235,LU2347634235,鋒裕匯理基金美元綜合債券 A2-7 美元,固定收益型,投資級公司債(企業債),全球,混合,美元,鋒裕匯理證券投資信託股份有限公司,AMUNDI  LUXEMBOURG S.A.　,20241205,46.7
20241207,LU2357125470,LU2357125470,法巴能源轉型股票基金 RH (美元),股票型,替代能源,全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,41.38
20241207,LU2380233275,LU2380233275,施羅德環球基金系列－環球永續食物與水資源(美元)A-累積,股票型,一般型,全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,95.191
20241207,LU2380233515,LU2380233515,施羅德環球基金系列－環球永續食物與水資源(美元)C-累積,股票型,一般型,全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,97.6532
20241207,LU2382293913,LU2382293913,景順實質資產責任基金A-穩定月配息股 美元,股票型,房地產/或不動產證券化,全球,已開發市場,美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,9.33
20241207,LU2391858516,LU2391858516,鋒裕匯理基金環球生態ESG股票U美元(穩定月配息),股票型,一般型,全球,已開發市場,美元,鋒裕匯理證券投資信託股份有限公司,AMUNDI  LUXEMBOURG S.A.　,20241205,45.37
20241207,LU2391858789,LU2391858789,鋒裕匯理基金環球生態ESG股票A2美元 (穩定月配息),股票型,一般型,全球,已開發市場,美元,鋒裕匯理證券投資信託股份有限公司,AMUNDI  LUXEMBOURG S.A.　,20241205,46.22
20241207,LU2400760125,LU2400760125,法巴社會包容成長基金 C (美元),股票型,一般型,全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,120.73
20241207,LU2401740654,LU2401740654,富達基金－永續發展全球存股優勢基金 (A股C月配息美元),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.382
20241207,LU2404868577,LU2404868577,富達基金－新興市場債券基金 (Y股【F1穩定月配息】美元),固定收益型,新興市場債,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,7.249
20241207,LU2404868650,LU2404868650,富達基金－歐洲小型企業基金 (Y股累計美元(美元/歐元 避險)),股票型,中小型,區域,已開發歐洲,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.932
20241207,LU2413666186,LU2413666186,法巴水資源基金 B (美元),股票型,其他產業,全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,104.15
20241207,LU2413666269,LU2413666269,法巴消費創新股票基金 B (美元),股票型,週期性消費品及服務,全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,105.96
20241207,LU2413666772,LU2413666772,法巴全球環境基金 B (美元),股票型,其他產業,全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,103.34
20241207,LU2419335125,LU2419335125,法盛盧米斯賽勒斯投資等級債券基金-CT/DM美元級別,固定收益型,投資級公司債(企業債),全球,混合,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241203,101.26
20241207,LU2419335802,LU2419335802,法盛訂閱經濟基金-CT/A美元級別,股票型,一般型,全球,混合,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),,
20241207,LU2419418848,LU2419418848,施羅德環球基金系列－醫療創新股票(美元)U-累積,股票型,醫療健康護理,全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,98.3813
20241207,LU2419419572,LU2419419572,施羅德環球基金系列－環球能源轉型股票(美元)U-累積,股票型,替代能源,全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,65.4452
20241207,LU2419419739,LU2419419739,施羅德環球基金系列－亞洲股票(美元)U-累積,股票型,一般型,區域,亞洲太平洋(不含日本),美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,92.7407
20241207,LU2425919508,LU2425919508,富達基金－全球入息基金 (Y股【F1穩定月配息】美元),股票型,一般型,全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.13
20241207,LU2425919680,LU2425919680,富達基金－全球優質債券基金 (Y股【F1穩定月配息】美元),固定收益型,一般型(未設定條件),全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.081
20241207,LU2425919763,LU2425919763,富達基金－全球非投資等級債券基金 (Y股【F1穩定月配息】美元),固定收益型,非投資等級債券,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,8.86
20241207,LU2425919847,LU2425919847,富達基金－歐洲非投資等級債券基金 (Y股【F1穩定月配息】美元避險),固定收益型,非投資等級債券,區域,已開發歐洲,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.13
20241207,LU2427869123,LU2427869123,歐義銳榮新興市場債券基金Z2,固定收益型,新興市場債,全球,新興市場,美元,第一金證券投資信託股份有限公司,歐義銳榮資產管理公司/EURIZON CAPITAL S.A.,20241204,102.95
20241207,LU2437760155,LU2437760155,景順永續性環球非投資等級債券基金C-穩定月配息股 美元,固定收益型,非投資等級債券,全球,混合,美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,9.25
20241207,LU2437760239,LU2437760239,景順環球高評級企業債券基金 C-穩定月配息股 美元,固定收益型,投資級公司債(企業債),全球,混合,美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,8.7503
20241207,LU2445164325,LU2445164325,富達基金－全球工業基金 (Y股累計美元),股票型,工業,全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,14.33
20241207,LU2445164598,LU2445164598,富達基金－日本價值基金 (Y股美元避險),股票型,一般型,單一國家,日本,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,18.14
20241207,LU2451891845,LU2451891845,施羅德環球基金系列－亞洲股票(美元)A-累積,股票型,一般型,區域,亞洲太平洋(不含日本),美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,104.0235
20241207,LU2490720799,LU2490720799,法巴科技創新股票基金 RH (美元),股票型,一般科技,全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,162.79
20241207,LU2490721334,LU2490721334,法巴永續優化波動全球股票基金 H (美元),股票型,一般型,全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,128.3
20241207,LU2496888608,LU2496888608,法巴永續優化波動全球股票基金 I H (美元),股票型,一般型,全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,131.04
20241207,LU2513851498,LU2513851498,富達基金－永續發展健康護理基金 (B股累計美元),股票型,醫療健康護理,全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.03
20241207,LU2513851571,LU2513851571,富達基金－新興市場債券基金 (B股累計美元),固定收益型,新興市場債,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.23
20241207,LU2513851654,LU2513851654,富達基金－新興市場債券基金 (B股C月配息美元),固定收益型,新興市場債,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.578
20241207,LU2513851738,LU2513851738,富達基金－美元非投資等級債券基金 (B股累計美元),固定收益型,非投資等級債券,單一國家,美國,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.49
20241207,LU2513851811,LU2513851811,富達基金－美元非投資等級債券基金 (B股C月配息美元),固定收益型,非投資等級債券,單一國家,美國,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.646
20241207,LU2513940754,LU2513940754,富達基金－全球優質債券基金 (B股累計美元),固定收益型,一般型(未設定條件),全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.77
20241207,LU2513940838,LU2513940838,富達基金－全球優質債券基金 (B股C月配息美元),固定收益型,一般型(未設定條件),全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.03
20241207,LU2513940911,LU2513940911,富達基金－永續發展亞洲股票基金 (B股累計美元),股票型,倫理/社會責任投資,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.85
20241207,LU2513941059,LU2513941059,富達基金－中國內需消費基金 (B股累計美元),股票型,週期性消費品及服務,區域,中國大陸及香港,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.02
20241207,LU2513941133,LU2513941133,富達基金－全球多重資產收益基金 (B股C月配息美元),平衡型(混合型),平衡型(混合型),全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.955
20241207,LU2513941216,LU2513941216,富達基金－全球科技基金 (B股累計美元避險),股票型,資訊科技,全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,15.19
20241207,LU2513941307,LU2513941307,富達基金－歐洲小型企業基金 (B股累計美元避險),股票型,中小型,區域,已開發歐洲,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.03
20241207,LU2513941489,LU2513941489,富達基金－亞太入息基金 (B股【F1穩定月配息】美元),股票型,一般型,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.624
20241207,LU2532881245,LU2532881245,法盛漢瑞斯全球股票基金-CT/A美元級別,股票型,一般型,全球,混合,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),,
20241207,LU2532881328,LU2532881328,法盛漢瑞斯美國股票基金-CT/A美元級別,股票型,一般型,單一國家,美國,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),,
20241207,LU2532881674,LU2532881674,法盛AI及機器人基金-CT/A美元級別,股票型,一般型,全球,混合,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241204,124.73
20241207,LU2552453255,LU2552453255,百達-全球非投資等級債-R美元月配息,固定收益型,非投資等級債券,全球,已開發市場,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,152.06
20241207,LU2553528576,LU2553528576,百達-美元中短期債券-R美元月配息,固定收益型,一般型(未設定條件),全球,混合,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,127.92
20241207,LU2582108325,LU2582108325,施羅德環球基金系列－環球永續食物與水資源(美元)U-累積,股票型,一般型,全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,93.294
20241207,LU2582359241,LU2582359241,法巴永續優化波動全球股票基金 I (美元),股票型,一般型,全球,已開發市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,1012
20241207,LU2585852598,LU2585852598,鋒裕匯理基金美元短期債券A2美元(穩定月配息),固定收益型,投資級公司債(企業債),全球,混合,美元,鋒裕匯理證券投資信託股份有限公司,AMUNDI  LUXEMBOURG S.A.　,20241205,50.23
20241207,LU2596443726,LU2596443726,鋒裕匯理基金環球股票入息 ESG A2 美元(穩定月配息),股票型,一般型,全球,已開發市場,美元,鋒裕匯理證券投資信託股份有限公司,AMUNDI  LUXEMBOURG S.A.　,20241205,52.97
20241207,LU2625059790,LU2625059790,景順亞洲動力基金 A-穩定月配息股 美元,股票型,一般型,區域,亞洲太平洋(不含日本),美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,10.18
20241207,LU2702842480,LU2702842480,富達基金－永續發展全球存股優勢基金 (B股累計美元),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,12.22
20241207,LU2702842563,LU2702842563,富達基金－永續發展全球存股優勢基金 (B股C月配息美元),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.26
20241207,LU2702842647,LU2702842647,富達基金－日本價值基金 (B股累計美元避險),股票型,一般型,單一國家,日本,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.67
20241207,LU2744844890,LU2744844890,富達基金－全球入息基金 (B股累計美元),股票型,一般型,全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,11.66
20241207,LU2744845194,LU2744845194,富達基金－亞洲債券基金 (B股累計美元),固定收益型,複合債,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.42
20241207,LU2744845277,LU2744845277,富達基金－亞洲債券基金 (B股C月配息美元),固定收益型,複合債,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.849
20241207,LU2744845350,LU2744845350,富達基金－亞洲非投資等級債券基金 (B股累計美元),固定收益型,非投資等級債券,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.9
20241207,LU2744845434,LU2744845434,富達基金－亞洲非投資等級債券基金 (B股【F1穩定月配息】美元),固定收益型,非投資等級債券,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.32
20241207,LU2744845517,LU2744845517,富達基金－美元債券基金 (B股累計美元),固定收益型,一般型(未設定條件),全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.22
20241207,LU2744845608,LU2744845608,富達基金－美元債券基金 (B股C月配息美元),固定收益型,一般型(未設定條件),全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,9.773
20241207,LU2778878863,LU2778878863,景順日本股票優勢基金 A-年配息股 美元,股票型,一般型,單一國家,日本,美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,10.75
20241207,LU2780021791,LU2780021791,富達基金－永續發展全球存股優勢基金 (A股C月配息美元避險),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.41
20241207,LU2819204210,LU2819204210,鋒裕匯理基金美國潛力增長股票 A2 美元,股票型,一般型,單一國家,美國,美元,鋒裕匯理證券投資信託股份有限公司,AMUNDI  LUXEMBOURG S.A.　,20241205,54.84
20241207,LU2829149991,LU2829149991,富達基金－永續發展全球存股優勢基金 (B股C月配息美元避險),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.36
20241207,LU2852998454,LU2852998454,瑞士隆奧亞洲價值債券基金-N月配息(美元),固定收益型,新興市場債,區域,亞洲太平洋(含日本),美元,展新證券投資顧問股份有限公司,LOMBARD ODIER FUNDS(EUROPE) S.A,20241204,117.6503
20241207,LU2861038557,LU2861038557,百達-全球非投資等級債-B美元月配息,固定收益型,非投資等級債券,全球,已開發市場,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,155.37
20241207,LU2861038631,LU2861038631,百達-美元中短期債券-B美元月配息,固定收益型,一般型(未設定條件),全球,混合,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,129.73
20241207,LU2861038714,LU2861038714,百達-Quest全球永續股票-B美元月配息,股票型,一般型,全球,混合,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,260.97
20241207,LU2861038987,LU2861038987,百達-能源轉型-B美元,股票型,替代能源,全球,混合,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,152.93
20241207,LU2861039019,LU2861039019,百達-精選品牌-B美元,股票型,週期性消費品及服務,全球,混合,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,267.97
20241207,LU2861039100,LU2861039100,百達-機器人科技-B美元,股票型,資訊科技,全球,混合,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,370.44
20241207,MCA,LU1670717831,M&G短期優質債券基金A(美元避險),固定收益型,投資級公司債(企業債),全球,混合,美元,富盛證券投資顧問股份有限公司,M&G LUXEMBOURG S.A.,20241205,13.707
